"Location ID","Location Name","Location Name (Spanish)",Address,"Address Line 2",City,State,Zip
461,"Udall Regional Center",,"7200 E. Tanque Verde",,Tucson,AZ,
101,"UMOM New Day Center",,"3333 E Van Buren St",,Phoenix,AZ,85008
832,USA,USA,"20217 E. Chandler Heights Road",,"Queen Creek",AZ,85142
172,"Valley View Elementary School",,"8220 S 7th Ave",,Phoenix,AZ,85042
637,"Valley Youth Theatre",,"525 North First Street",,Phoenix,AZ,85004
158,"Val Vista Lakes Elementary",,"1030 N. Blue Grotto Drive",,Gilbert,AZ,85234
1134,"Ventana Vista Elementary",,"6085 N. Kolb Rd.",,Tucson,AZ,85750
606,"Ventana Vista Elementary School",,"6085 N Kolb Rd",,Tucson,AZ,85750
863,"Verrado Elementaty",,"20873 W. Sunrise Ln",,Buckeye,AZ,85396
751,"Vesey Elementary",,"5005 S Butts Rd",,Tucson,AZ,85757
166,Vestar,,"3975 e lockwood",,phoenix,AZ,85050
587,"Village Vista Elementary School",,"4215 E Andora Drive",,Phoenix,AZ,
605,"Villas de Merced",,"520 N Mesa Dr",,Mesa,AZ,85201
375,"Villas De Merced",,"520 N. Mesa",,Mesa,AZ,85201
145,"Vista Colina Emergency Family Shelter",,"1050 w mountain view rd",,Phoenix,AZ,85021
885,"Vista Del Sur Traditional School",,"3908 West South Mountain Avenue",,Laveen,AZ,85339
314,"Vistancia Elementary",,"30009 N. Sunrise Pt.",,Peoria,AZ,85383
372,"Vistancia Elementary",,"30009 Sunrise Point",,Peoria,AZ,85373
443,"Vista Verde Middle School",,"2826 E. Grovers",,Phoenix,AZ,85032
240,"Waggoner School",,"1050 E Carver Dr",,Tempe,AZ,85824
90,"Wakefield Middle School",,"101 W 44th St.",,Tucson,AZ,85713
1040,"Walker School Age Program",,"1750 W. Rollercoaster Road",,Tucson,AZ,85704
118,"Ward Traditional Academy",,"1965 E Hermosa Dr",,Tempe,AZ,85282
547,"Warren Elementary School+",,"3505 W. Milton Rd",,Tucson,AZ,85746
192,"Washington Elementary",,"2260 W Isabella",,Mesa,AZ,85202
694,"Washington Elementary School",,"4650 West Sweetwater",,Glendale,AZ,85304
451,"Washington Elementary School",,"8033 N. 27th Ave",,Phoenix,AZ,85051
971,"Webster Recreation Center","Centro Recreational Webster","202 N Sycamroe",,Mesa,AZ,85210
100,"Weinberg Elementary",,"5245 S. Val Vista Dr.",,Gilbert,AZ,85298
341,"Wesley Community Center",,"1300 s 10th Street",,phoenix,AZ,85034
480,"Westar Elementary School",,"17777 W. Westar Drive",,Goodyear,AZ,85338
599,"West campus",,"2700 w broadway",,tucson,AZ,
478,"West Elementart",,"470 S. 7th Street",,Coolidge,AZ,85128
852,"Western Peaks Elementary",,"18063 W. Surprise Farms Loop S.",,Surprise,AZ,85388
1137,"Western School of Science & Technology",,"6515 W. Indian School Rd.",,Phoenix,AZ,85033
1125,West-MEC,"START Campus","5405 N 99th Ave",,Glendale,AZ,85305
611,"West Phoenix High School",,"3835 West Thomas Road",,Phoenix,AZ,85019
851,"West Point Elementary",,"13700 W. Greenway Rd.",,Surprise,AZ,85374
107,"West Wing Elementary",,"26716 N. High Desert Drive",,Peoria,AZ,85383
108,"Whispering Wind Academy",,"15844 N. 43rd Street",,Phoenix,AZ,85032
752,"White Elementary",,"2315 W Canada St",,Tucson,AZ,85746
347,"Whitmore Elementary School",,"5330 East Glenn",,Tucson,AZ,85712
1119,"Whittier School",,"2000 N. 16th St.",,Phoenix,AZ,85006
88,"Wildfire Elementary School",,"3997 E Lockwood Drive",,Phoenix,AZ,85050
939,"William C Jack School",,"6600 W Missouri",,Glendale,AZ,85301
214,"William R. Sullivan Elementary School",,"2 North 31st Avenue",,Phoenix,AZ,85009
1105,"Williams Aquatic Center",,"320 W. Railroad Ave.",,Williams,AZ,86046
1104,"Williams Youth Recreation Center",,"300 W. Railroad Ave.",,Williams,AZ,86046
60,"Wilson Elementary",,"5619 E Glade Ave",,Mesa,AZ,85206
323,"Wilson Elementary School",,"2929 East Fillmore Street",,,,
1041,"Wilson School Age Program",,"2300 N. Glover Road",,Tucson,AZ,85742
222,"Winberg elementary school",,"5245 south val vista drive",,gilbert,AZ,85298
247,"Winters' Well Elementary School",,"35220 W. Buckeye Rd.",,Tonopah,AZ,85354
336,"Wood School",,"625 W Cornell Dr",,Tempe,AZ,85283
929,"Woods Memorial Library",,"3455 N 1st Ave",,Tucson,AZ,85719
980,"Y at Great Expectations Academy",,"1466 W. Camino Antigua",,Sahuarita,AZ,85629
380,"Yavapai Elementary School",,"701 N. Miller Road",,Scottsdale,AZ,85257
128,"Yellow Jacket Youth Center",,"1593 W. Johnson Drive",,Lakeside,AZ,85929
956,"YMCA at Academy of Tucson",,"9209 E Wrightstown ",,Tucson,AZ,85715
957,"YMCA at Dietz",,"7575 E Palma ",,"Tucson ",AZ,85710
365,"Youth and  Young Adult Programs, Town of Guadalupe",,"9050 S Avenida del Yaqui",,Guadalupe,AZ,85283
819,"Yuma Family YMCA",,"2550 South 4th Ave",,Yuma,AZ,85364
57,"Zaharis Elementary",,"9410 E McKellips Rd",,Mesa,AZ,85207
565,"Zuni Hills Elementary",,"10851 W. Williams",,Peoria,AZ,85383
